"module name","license","repository"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first"
"electron-to-chromium@1.3.109","ISC","https://github.com/kilian/electron-to-chromium"
"elliptic@6.4.1","MIT","https://github.com/indutny/elliptic"
"emojis-list@2.1.0","MIT","https://github.com/kikobeats/emojis-list"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl"
"enhanced-resolve@3.4.1","MIT","https://github.com/webpack/enhanced-resolve"
"entities@1.1.2","BSD-2-Clause","https://github.com/fb55/entities"
"errno@0.1.7","MIT","https://github.com/rvagg/node-errno"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"es-abstract@1.13.0","MIT","https://github.com/ljharb/es-abstract"
"es-to-primitive@1.2.0","MIT","https://github.com/ljharb/es-to-primitive"
"es5-ext@0.10.47","ISC","https://github.com/medikoo/es5-ext"
"es6-iterator@2.0.3","MIT","https://github.com/medikoo/es6-iterator"
"es6-map@0.1.5","MIT","https://github.com/medikoo/es6-map"
"es6-promise@4.2.5","MIT","https://github.com/stefanpenner/es6-promise"
"es6-set@0.1.5","MIT","https://github.com/medikoo/es6-set"
"es6-symbol@3.1.1","MIT","https://github.com/medikoo/es6-symbol"
"es6-templates@0.2.3","Apache*","https://github.com/esnext/es6-templates"
"es6-weak-map@2.0.2","MIT","https://github.com/medikoo/es6-weak-map"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escope@3.6.0","BSD-2-Clause","https://github.com/estools/escope"
"eslint-loader@1.9.0","MIT","https://github.com/MoOx/eslint-loader"
"eslint-scope@3.7.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@3.7.3","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-visitor-keys@1.0.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@4.19.1","MIT","https://github.com/eslint/eslint"
"espree@3.5.4","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@1.0.4","BSD","https://github.com/ariya/esprima"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima"
"esprima@3.1.3","BSD-2-Clause","https://github.com/jquery/esprima"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.0.1","BSD-3-Clause","https://github.com/jrfeenst/esquery"
"esrecurse@4.2.1","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.2.0","BSD-2-Clause","https://github.com/estools/estraverse"
"esutils@2.0.2","BSD","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"event-emitter@0.3.5","MIT","https://github.com/medikoo/event-emitter"
"eventemitter2@0.4.14","MIT","https://github.com/hij1nx/EventEmitter2"
"eventemitter3@3.1.0","MIT","https://github.com/primus/eventemitter3"
"events@3.0.0","MIT","https://github.com/Gozala/events"
"eventsource@0.1.6","MIT","https://github.com/aslakhellesoy/eventsource-node"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"execa@0.7.0","MIT","https://github.com/sindresorhus/execa"
"exit@0.1.2","MIT","https://github.com/cowboy/node-exit"
"expand-brackets@0.1.5","MIT","https://github.com/jonschlinkert/expand-brackets"
"expand-brackets@2.1.4","MIT","https://github.com/jonschlinkert/expand-brackets"
"expand-range@1.8.2","MIT","https://github.com/jonschlinkert/expand-range"
"express@4.16.4","MIT","https://github.com/expressjs/express"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"external-editor@2.2.0","MIT","https://github.com/mrkmg/node-external-editor"
"extglob@0.3.2","MIT","https://github.com/jonschlinkert/extglob"
"extglob@2.0.4","MIT","https://github.com/micromatch/extglob"
"extract-text-webpack-plugin@2.1.2","MIT","https://github.com/webpack-contrib/extract-text-webpack-plugin"
"extract-zip@1.5.0","BSD-2-Clause","https://github.com/maxogden/extract-zip"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf"
"fast-deep-equal@1.1.0","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-deep-equal@2.0.1","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-json-stable-stringify@2.0.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fastparse@1.1.2","MIT","https://github.com/webpack/fastparse"
"faye-websocket@0.10.0","MIT","https://github.com/faye/faye-websocket-node"
"faye-websocket@0.11.1","MIT","https://github.com/faye/faye-websocket-node"
"fd-slicer@1.0.1","MIT","https://github.com/andrewrk/node-fd-slicer"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures"
"file-entry-cache@2.0.0","MIT","https://github.com/royriojas/file-entry-cache"
"file-loader@0.9.0","MIT","https://github.com/webpack/file-loader"
"filename-regex@2.0.1","MIT","https://github.com/regexhq/filename-regex"
"fill-range@2.2.4","MIT","https://github.com/jonschlinkert/fill-range"
"fill-range@4.0.0","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.1.1","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@0.1.1","MIT","https://github.com/jamestalmage/find-cache-dir"
"find-up@1.1.2","MIT","https://github.com/sindresorhus/find-up"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"findup-sync@0.1.3","MIT","https://github.com/cowboy/node-findup-sync"
"flat-cache@1.3.4","MIT","https://github.com/royriojas/flat-cache"
"flatten@1.0.2","MIT","https://github.com/jesusabdullah/node-flatten"
"follow-redirects@1.6.1","MIT","https://github.com/follow-redirects/follow-redirects"
"font-awesome@4.7.0","(OFL-1.1 AND MIT)","https://github.com/FortAwesome/Font-Awesome"
"for-in@1.0.2","MIT","https://github.com/jonschlinkert/for-in"
"for-own@0.1.5","MIT","https://github.com/jonschlinkert/for-own"
"foreachasync@3.0.0","Apache*","https://github.com/FuturesJS/forEachAsync"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent"
"form-data@1.0.1","MIT","https://github.com/form-data/form-data"
"form-data@2.3.3","MIT","https://github.com/form-data/form-data"
"formidable@1.0.14","MIT*","https://github.com/felixge/node-formidable"
"forwarded@0.1.2","MIT","https://github.com/jshttp/forwarded"
"fragment-cache@0.2.1","MIT","https://github.com/jonschlinkert/fragment-cache"
"fresh@0.2.0","MIT*","https://github.com/visionmedia/node-fresh"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"fs-extra@0.26.7","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@1.2.5","ISC","https://github.com/npm/fs-minipass"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@1.2.7","MIT","https://github.com/strongloop/fsevents"
"fstream@1.0.11","ISC","https://github.com/npm/fstream"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"functional-red-black-tree@1.0.1","MIT","https://github.com/mikolalysenko/functional-red-black-tree"
"gauge@2.7.4","ISC","https://github.com/iarna/gauge"
"gaze@1.1.3","MIT","https://github.com/shama/gaze"
"generate-function@2.3.1","MIT","https://github.com/mafintosh/generate-function"
"generate-object-property@1.2.0","MIT","https://github.com/mafintosh/generate-object-property"
"get-caller-file@1.0.3","ISC","https://github.com/stefanpenner/get-caller-file"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin"
"get-stream@3.0.0","MIT","https://github.com/sindresorhus/get-stream"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"getobject@0.1.0","MIT","https://github.com/cowboy/node-getobject"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"glob-base@0.3.0","MIT","https://github.com/jonschlinkert/glob-base"
"glob-parent@2.0.0","ISC","https://github.com/es128/glob-parent"
"glob-parent@3.1.0","ISC","https://github.com/es128/glob-parent"
"glob@3.1.21","BSD*","https://github.com/isaacs/node-glob"
"glob@3.2.11","BSD*","https://github.com/isaacs/node-glob"
"glob@7.1.3","ISC","https://github.com/isaacs/node-glob"
"globals@11.10.0","MIT","https://github.com/sindresorhus/globals"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby"
"globule@1.2.1","MIT","https://github.com/cowboy/node-globule"
"graceful-fs@1.2.3","BSD*","https://github.com/isaacs/node-graceful-fs"
"graceful-fs@4.1.15","ISC","https://github.com/isaacs/node-graceful-fs"
"grunt-cli@0.1.13","MIT","https://github.com/gruntjs/grunt-cli"
"grunt-contrib-uglify@0.2.7","MIT","https://github.com/gruntjs/grunt-contrib-uglify"
"grunt-karma@0.7.3","MIT","https://github.com/karma-runner/grunt-karma"
"grunt-legacy-log-utils@0.1.1","MIT","https://github.com/gruntjs/grunt-legacy-log-utils"
"grunt-legacy-log@0.1.3","MIT","https://github.com/gruntjs/grunt-legacy-log"
"grunt-legacy-util@0.2.0","MIT","https://github.com/gruntjs/grunt-legacy-util"
"grunt-lib-contrib@0.6.1","MIT","https://github.com/gruntjs/grunt-lib-contrib"
"grunt@0.4.5","MIT","https://github.com/gruntjs/grunt"
"handle-thing@1.2.5","MIT","https://github.com/indutny/handle-thing"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@2.0.6","ISC","https://github.com/ahmadnassri/har-validator"
"har-validator@5.1.3","MIT","https://github.com/ahmadnassri/node-har-validator"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@2.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.0","MIT","https://github.com/ljharb/has-symbols"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"hasha@2.2.0","MIT","https://github.com/sindresorhus/hasha"
"hawk@3.1.3","BSD-3-Clause","https://github.com/hueniverse/hawk"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoek@2.16.3","BSD-3-Clause","https://github.com/hapijs/hoek"
"home-or-tmp@2.0.0","MIT","https://github.com/sindresorhus/home-or-tmp"
"hooker@0.2.3","MIT","https://github.com/cowboy/javascript-hooker"
"hosted-git-info@2.7.1","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"html-comment-regex@1.1.2","MIT","https://github.com/stevemao/html-comment-regex"
"html-entities@1.2.1","MIT","https://github.com/mdevils/node-html-entities"
"html-loader@0.4.5","MIT","https://github.com/webpack/html-loader"
"html-minifier@3.5.21","MIT","https://github.com/kangax/html-minifier"
"html-webpack-plugin@2.30.1","MIT","https://github.com/jantimon/html-webpack-plugin"
"htmlparser2@3.3.0","MIT","https://github.com/fb55/htmlparser2"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.0","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-middleware@0.17.4","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@0.10.4","MIT*","https://github.com/nodejitsu/node-http-proxy"
"http-proxy@1.17.0","MIT","https://github.com/nodejitsu/node-http-proxy"
"http-signature@1.1.1","MIT","https://github.com/joyent/node-http-signature"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"i@0.3.6","MIT","https://github.com/pksunkara/inflect"
"iconv-lite@0.2.11","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.4.23","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-replace-symbols@1.1.0","ISC","https://github.com/css-modules/icss-replace-symbols"
"ieee754@1.1.12","BSD-3-Clause","https://github.com/feross/ieee754"
"ignore-walk@3.0.1","ISC","https://github.com/isaacs/ignore-walk"
"ignore@3.3.10","MIT","https://github.com/kaelzhang/node-ignore"
"import-local@1.0.0","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"in-publish@2.0.0","ISC","https://github.com/iarna/in-publish"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of"
"indexof@0.0.1","MIT*",""
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@1.0.2","ISC*","https://github.com/isaacs/inherits"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"ini@1.3.5","ISC","https://github.com/isaacs/ini"
"inquirer@3.3.0","MIT","https://github.com/SBoudrias/Inquirer.js"
"internal-ip@1.2.0","MIT","https://github.com/sindresorhus/internal-ip"
"interpret@1.2.0","MIT","https://github.com/gulpjs/interpret"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.8.0","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute-url@2.1.0","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-builtin-module@1.0.0","MIT","https://github.com/sindresorhus/is-builtin-module"
"is-callable@1.1.4","MIT","https://github.com/ljharb/is-callable"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.1","MIT","https://github.com/ljharb/is-date-object"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-dotfile@1.0.3","MIT","https://github.com/jonschlinkert/is-dotfile"
"is-equal-shallow@0.1.3","MIT","https://github.com/jonschlinkert/is-equal-shallow"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-finite@1.0.2","MIT","https://github.com/sindresorhus/is-finite"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-my-ip-valid@1.0.0","MIT","https://github.com/LinusU/is-my-ip-valid"
"is-my-json-valid@2.19.0","MIT","https://github.com/mafintosh/is-my-json-valid"
"is-number@2.1.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@4.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@1.0.1","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@1.0.1","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-posix-bracket@0.1.1","MIT","https://github.com/jonschlinkert/is-posix-bracket"
"is-primitive@2.0.0","MIT","https://github.com/jonschlinkert/is-primitive"
"is-promise@2.1.0","MIT","https://github.com/then/is-promise"
"is-property@1.0.2","MIT","https://github.com/mikolalysenko/is-property"
"is-regex@1.0.4","MIT","https://github.com/ljharb/is-regex"
"is-resolvable@1.1.0","ISC","https://github.com/shinnn/is-resolvable"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-svg@2.1.0","MIT","https://github.com/sindresorhus/is-svg"
"is-symbol@1.0.2","MIT","https://github.com/ljharb/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"jquery@3.3.1","MIT","https://github.com/jquery/jquery"
"js-base64@2.5.1","BSD-3-Clause","https://github.com/dankogai/js-base64"
"js-tokens@3.0.2","MIT","https://github.com/lydell/js-tokens"
"js-yaml@2.0.5","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@3.12.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@3.7.0","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-loader@0.5.7","MIT","https://github.com/webpack/json-loader"
"json-schema-traverse@0.3.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.2","MIT","https://github.com/bestiejs/json3"
"json5@0.5.1","MIT","https://github.com/aseemk/json5"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"jsonfile@2.4.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonpointer@4.0.1","MIT","https://github.com/janl/node-jsonpointer"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"karma-chrome-launcher@0.1.12","MIT","https://github.com/karma-runner/karma-chrome-launcher"
"karma-coffee-preprocessor@0.1.3","MIT","https://github.com/karma-runner/karma-coffee-preprocessor"
"karma-firefox-launcher@0.1.7","MIT","https://github.com/karma-runner/karma-firefox-launcher"
"karma-html2js-preprocessor@0.1.0","MIT","https://github.com/karma-runner/karma-html2js-preprocessor"
"karma-jasmine@0.1.6","MIT","https://github.com/karma-runner/karma-jasmine"
"karma-mocha@0.1.10","MIT","https://github.com/karma-runner/karma-mocha"
"karma-phantomjs-launcher@0.1.4","MIT","https://github.com/karma-runner/karma-phantomjs-launcher"
"karma-requirejs@0.2.6","MIT","https://github.com/karma-runner/karma-requirejs"
"karma-script-launcher@0.1.0","MIT","https://github.com/karma-runner/karma-script-launcher"
"karma@0.10.10","MIT*","https://github.com/karma-runner/karma"
"kew@0.7.0","Apache-2.0","https://github.com/Medium/kew"
"killable@1.0.1","ISC","https://github.com/marten-de-vries/killable"
"kind-of@3.2.2","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@4.0.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@5.1.0","MIT","https://github.com/jonschlinkert/kind-of"
"kind-of@6.0.2","MIT","https://github.com/jonschlinkert/kind-of"
"klaw@1.3.1","MIT","https://github.com/jprichardson/node-klaw"
"lazy-cache@1.0.4","MIT","https://github.com/jonschlinkert/lazy-cache"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file"
"load-json-file@2.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"loader-fs-cache@1.0.1","ISC",""
"loader-runner@2.4.0","MIT","https://github.com/webpack/loader-runner"
"loader-utils@0.2.17","MIT","https://github.com/webpack/loader-utils"
"loader-utils@1.2.3","MIT","https://github.com/webpack/loader-utils"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash._createcompounder@3.0.0","MIT","https://github.com/lodash/lodash"
"lodash._root@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash.assign@4.2.0","MIT","https://github.com/lodash/lodash"
"lodash.camelcase@3.0.1","MIT","https://github.com/lodash/lodash"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash"
"lodash.deburr@3.2.0","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.1","MIT","https://github.com/lodash/lodash"
"lodash.mergewith@4.6.1","MIT","https://github.com/lodash/lodash"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash"
"lodash.words@3.2.0","MIT","https://github.com/lodash/lodash"
"lodash@0.9.2","MIT","https://github.com/lodash/lodash"
"lodash@1.1.1","MIT","https://github.com/lodash/lodash"
"lodash@2.4.2","MIT","https://github.com/lodash/lodash"
"lodash@4.17.11","MIT","https://github.com/lodash/lodash"
"log4js@0.6.38","Apache-2.0","https://github.com/nomiddlename/log4js-node"
"loglevel@1.6.1","MIT","https://github.com/pimterry/loglevel"
"longest@1.0.1","MIT","https://github.com/jonschlinkert/longest"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case"
"lru-cache@2.2.4","MIT","https://github.com/isaacs/node-lru-cache"
"lru-cache@2.7.3","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache"
"manifest-revision-webpack-plugin@0.3.0","ISC","https://github.com/nickjj/manifest-revision-webpack-plugin"
"map-cache@0.2.2","MIT","https://github.com/jonschlinkert/map-cache"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-visit@1.0.0","MIT","https://github.com/jonschlinkert/map-visit"
"math-expression-evaluator@1.2.17","MIT","https://github.com/redhivesoftware/math-expression-evaluator.git#readme"
"math-random@1.0.4","MIT","https://github.com/michaelrhodes/math-random"
"md5.js@1.3.5","MIT","https://github.com/crypto-browserify/md5.js"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer"
"mem@1.1.0","MIT","https://github.com/sindresorhus/mem"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors"
"methods@0.0.1","MIT",""
"methods@1.1.2","MIT","https://github.com/jshttp/methods"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch"
"micromatch@3.1.10","MIT","https://github.com/micromatch/micromatch"
"miller-rabin@4.0.1","MIT","https://github.com/indutny/miller-rabin"
"mime-db@1.37.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.21","MIT","https://github.com/jshttp/mime-types"
"mime@1.2.11","MIT*","https://github.com/broofa/node-mime"
"mime@1.3.6","MIT","https://github.com/broofa/node-mime"
"mime@1.4.1","MIT","https://github.com/broofa/node-mime"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"minimalistic-assert@1.0.1","ISC","https://github.com/calvinmetcalf/minimalistic-assert"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils"
"minimatch@0.2.14","MIT","https://github.com/isaacs/minimatch"
"minimatch@0.3.0","MIT","https://github.com/isaacs/minimatch"
"minimatch@3.0.4","ISC","https://github.com/isaacs/minimatch"
"minimist@0.0.8","MIT","https://github.com/substack/minimist"
"minimist@1.2.0","MIT","https://github.com/substack/minimist"
"minipass@2.3.5","ISC","https://github.com/isaacs/minipass"
"minizlib@1.2.1","MIT","https://github.com/isaacs/minizlib"
"mixin-deep@1.3.1","MIT","https://github.com/jonschlinkert/mixin-deep"
"mkdirp@0.3.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@0.5.0","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp"
"moment@2.24.0","MIT","https://github.com/moment/moment"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.1","MIT","https://github.com/zeit/ms"
"multicast-dns-service-types@1.1.0","MIT","https://github.com/mafintosh/multicast-dns-service-types"
"multicast-dns@6.2.3","MIT","https://github.com/mafintosh/multicast-dns"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"nan@1.0.0","MIT","https://github.com/rvagg/nan"
"nan@2.12.1","MIT","https://github.com/nodejs/nan"
"nanomatch@1.2.13","MIT","https://github.com/micromatch/nanomatch"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"ncp@0.4.2","MIT","https://github.com/AvianFlu/ncp"
"needle@2.2.4","MIT","https://github.com/tomas/needle"
"negotiator@0.6.1","MIT","https://github.com/jshttp/negotiator"
"neo-async@2.6.0","MIT","https://github.com/suguru03/neo-async"
"next-tick@1.0.0","MIT","https://github.com/medikoo/next-tick"
"ng-storage@0.3.2","MIT","https://github.com/gsklee/ngStorage"
"ngtemplate-loader@1.3.1","MIT","https://github.com/WearyMonkey/ngtemplate-loader"
"no-case@2.3.2","MIT","https://github.com/blakeembrey/no-case"
"node-forge@0.7.5","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge"
"node-gyp@3.8.0","MIT","https://github.com/nodejs/node-gyp"
"node-libs-browser@2.2.0","MIT","https://github.com/webpack/node-libs-browser"
"node-pre-gyp@0.10.3","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-sass@4.11.0","MIT","https://github.com/sass/node-sass"
"node-uuid@1.4.8","MIT","https://github.com/broofa/node-uuid"
"nopt@1.0.10","MIT","https://github.com/isaacs/nopt"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@4.0.1","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.4.2","BSD-2-Clause","https://github.com/npm/normalize-package-data"
